#HIP,PMRA,PMDE
30274,-5.43,-12.6
30275,-7.36,-56.73
30276,-63.46,-47.84
30277,-24.19,-52.48
30278,-3.13,-119.07
30279,-5.39,-2.7
30280,3.67,1.49
30281,-2.25,-6.27
30282,-7.51,-6.77
30283,4.24,-1.9
30284,26.3,-33.76
30285,-1.29,-10.49
30286,-1.27,-0.68
30287,-0.23,-9.95
30288,3.24,-21.12
30289,-3.13,-14.64
30290,-5.32,2.26
30291,-0.87,-22.14
30292,3.03,-13.86
30293,5.24,-13.63
30294,-2.19,-15.04
30295,-3.72,-4.59
30296,3.85,24.5
30297,-3.01,-4.94
30298,-9.47,3.39
30299,-4.86,10.36
30300,-3.9,3.67
30301,1.5,-9.82
30302,37.8,-70.05
30303,-4.57,-0.61
30304,-13.29,7.35
30305,8.92,-49.27
30306,-9.21,4.61
30307,-22.78,-19.62
30308,0.96,6.26
30309,-0.08,-31.83
30310,42.78,262.28
30311,28.92,27.0
30312,0.38,-0.73
30313,-2.25,-1.56
30314,-11.22,64.17
30315,22.18,-8.49
30316,14.06,-23.26
30317,59.79,-21.5
30318,-53.62,-32.04
30319,-1.65,-0.87
30320,-6.58,13.29
30321,25.96,34.75
30322,2.82,89.29
30323,18.5,-61.23
30324,-3.45,-0.47
30325,-1.7,7.64
30326,6.33,-31.94
30327,-1.44,-4.97
30328,-12.47,-36.64
30329,0.41,4.88
30330,11.44,-0.96
30331,-0.6,-3.75
30332,-1.7,-1.68
30333,1.79,-9.39
30334,8.35,15.78
30335,2.41,18.76
30336,-29.68,98.13
30337,-2.45,21.04
30338,0.59,-9.16
30339,-14.45,15.48
30340,2.16,-6.16
30341,-7.67,-4.45
30342,-40.24,-20.04
30343,56.84,-108.79
30344,-2.99,4.09
30345,2.89,13.17
30346,-10.77,-3.72
30347,0.08,3.37
30348,4.12,-5.49
30349,8.12,-29.7
30350,-4.48,-0.81
30351,-0.59,2.87
30352,-17.07,16.45
30353,3.18,-12.66
30380,1.03,1.69
30355,50.29,-20.26
30354,-2.21,-3.75
30356,-4.8,-3.89
30357,-0.62,-72.68
30358,-25.91,-72.24
30359,2.68,-3.55
30360,-0.73,22.68
30361,2.83,-10.59
30363,-8.97,-10.36
30362,206.42,88.35
30364,-3.47,-3.73
30365,206.42,88.35
30366,14.01,48.47
30367,10.15,-11.19
30368,5.56,1.55
30369,-8.99,7.69
30370,36.74,-17.94
30371,0.03,-10.57
30372,-7.2,-8.6
30373,-6.4,-8.76
30374,10.94,59.97
30375,27.54,-19.51
96339,-61.11,-49.99
30376,-43.21,0.81
30377,110.6,-37.95
30378,-20.35,0.42
30379,-0.53,-6.98
30381,15.81,-11.05
30382,1.61,-9.56
30383,-22.6,-7.26
30384,-7.99,-2.86
30385,-5.2,0.68
30386,6.87,-7.03
30387,3.78,-15.71
30388,1.74,-2.36
30389,-5.99,-5.8
30390,10.2,-1.29
30391,-18.82,-55.97
30392,3.42,-9.07
30393,4.09,-2.61
30394,3.65,-26.45
30395,-2.03,7.59
30396,-6.51,-1.9
30397,-13.53,-52.97
30398,-0.32,-1.03
30399,-38.28,-5.7
30401,-52.74,60.04
30400,-2.22,-2.59
30402,16.01,-5.08
30403,-4.06,-3.95
30404,0.39,-3.45
30405,-3.3,12.07
30406,-15.43,-1.03
30407,-2.82,4.8
30408,30.7,-8.16
30409,-1.44,2.65
30410,-23.98,58.47
30411,-17.07,-26.79
30412,-1.91,4.03
30413,-178.42,120.56
30414,0.7,9.69
30415,-7.43,-5.7
30416,-2.94,-11.62
30417,12.58,-19.29
30418,0.04,5.54
30419,-20.88,10.75
30420,0.07,1.77
30421,75.81,-212.46
30422,6.7,-22.26
30423,9.54,25.51
30425,-1.01,-2.7
30424,4.72,11.67
30426,-5.42,7.55
30427,-3.18,-3.01
30428,-1.02,-6.3
30429,-5.82,7.46
30430,-0.87,-12.2
30431,-5.61,-3.09
30432,-0.15,2.89
30433,-11.64,-8.7
30434,-3.95,-0.25
30435,-3.6,-15.92
30436,3.57,-40.92
30437,-22.04,15.27
30438,19.99,23.67
30439,299.93,155.89
30440,8.6,8.14
30441,-2.55,2.89
30442,34.57,-11.81
30443,-2.85,0.76
30444,-12.79,54.66
30445,-8.48,-7.35
30446,1.32,-1.16
30447,3.59,15.59
30448,-10.76,-9.0
30449,6.12,0.34
30450,-16.03,-52.56
30451,1.71,-0.42
30452,-0.11,-1.14
30453,-2.73,0.63
30454,-17.2,0.92
30455,-25.29,-5.2
30456,-4.07,32.21
30457,-55.56,-32.11
30458,-29.71,8.32
30459,-26.94,-12.42
30460,-3.13,-12.85
30462,-10.06,1.97
30461,2.9,-0.83
30463,-30.78,29.99
30464,2.07,6.22
30465,-37.53,55.49
30466,8.12,-40.2
30467,-11.41,41.91
30468,-3.3,3.65
30469,-18.13,-6.73
30470,-5.75,9.69
30471,-13.35,-13.15
30472,8.05,-16.91
30473,-0.91,-3.26
30474,3.14,0.84
30475,-5.53,-3.71
30476,-77.38,777.64
30478,30.5,149.88
30477,19.01,30.37
30479,-6.35,4.55
30480,19.37,-116.0
30481,-31.51,-89.66
30482,5.0,-8.9
30483,1.22,-3.01
30484,-0.67,-2.85
30485,-0.99,-3.84
30486,88.26,-91.9
30487,2.41,-2.73
30488,9.21,-17.23
30489,-5.24,-4.01
30490,13.36,-0.09
30491,1.85,-43.6
30492,4.8,-2.83
30493,-3.0,-7.01
30494,-10.17,-14.81
30495,4.16,5.31
30496,3.49,-2.64
30497,14.16,-28.64
30498,-4.08,-4.86
30499,-6.93,-7.53
30500,3.12,1.97
30501,1.79,-1.67
30502,3.55,83.84
30503,-164.83,-120.68
30504,-1.85,22.65
30505,-2.61,-3.67
30506,-4.86,-14.33
30508,2.16,8.32
30507,0.19,-22.39
30509,-65.77,-37.26
30510,-21.61,-6.0
30511,1.43,-17.01
30512,-8.8,-10.62
30513,-38.45,-37.71
30514,150.56,413.46
30515,-4.81,20.6
30516,20.39,-9.08
30518,-3.93,-15.66
30517,23.31,-41.37
30519,1.63,-5.07
30520,0.82,-2.48
30521,123.08,-44.25
30522,2.42,-8.85
30523,-37.43,111.73
30524,-5.39,12.22
30525,-2.96,-8.56
30526,4.33,-3.77
30527,-24.11,33.7
30528,20.78,-11.32
30529,-0.08,1.07
30530,-3.77,-23.77
30531,-18.14,57.67
30532,-5.42,-2.83
30533,-16.01,69.76
30534,0.05,-1.76
30535,-10.65,-4.32
30536,-1.74,-13.68
30537,2.37,0.57
30538,-6.48,-2.59
30539,6.8,-66.85
30540,-1.94,-1.17
30541,2.85,-1.49
30542,-0.96,-0.26
30543,5.64,-12.8
30544,-66.95,-21.89
30545,238.3,-218.04
30546,-5.12,1.01
30547,-4.34,-3.55
30548,-0.38,-20.68
30549,6.6,20.44
30550,113.02,-246.36
30551,-0.98,4.24
30552,-122.71,-55.7
30553,0.94,-9.07
30554,-5.14,48.64
30555,-10.21,64.34
30556,-2.9,-13.68
30557,-2.49,0.4
30558,-2.18,-0.37
30559,-1.57,-1.89
30560,-4.16,-1.23
30561,32.07,-40.21
30562,-2.13,7.65
30563,-2.09,-4.13
30564,-3.06,-4.57
30565,-13.25,200.75
30566,0.11,-46.15
30567,17.06,-399.15
30568,4.14,5.26
30569,3.94,-10.08
30570,-5.97,-16.6
30571,5.26,-17.23
30572,4.9,-3.45
30573,-12.13,14.54
30574,8.39,-17.1
30575,-15.84,-0.87
30576,-6.43,4.18
30577,0.67,-11.05
30578,12.22,-100.64
30579,53.31,-12.01
30580,-8.26,-5.1
30581,-14.41,95.6
30582,-14.83,-8.07
30583,-3.63,-1.78
30584,3.94,-24.89
30585,48.86,-112.78
30586,-5.63,-2.51
30587,-7.12,9.27
30588,-6.92,-13.06
30589,4.45,29.95
30590,-0.77,-1.15
30591,-3.81,-20.28
30592,16.97,-2.17
30593,-8.51,-16.87
30594,-2.08,-17.2
30595,-7.84,-2.98
30596,0.6,-8.95
30597,-6.38,-14.86
30598,-0.42,-2.71
30599,-3.04,10.99
30600,3.58,-15.95
30601,-12.42,1.57
30602,-7.71,-9.57
30603,-10.74,-14.09
30604,11.07,1.88
30605,-36.55,22.3
30606,-5.02,-6.03
30607,-0.39,-4.16
30608,-0.36,-3.51
30609,-0.9,-17.7
30611,-12.16,-8.58
30610,-68.58,-11.23
30612,-8.03,-7.47
30613,0.63,-7.3
30614,-6.39,33.19
30615,5.07,2.01
30617,3.57,-28.92
30616,6.72,1.9
30618,15.21,-12.72
30619,2.98,-3.71
30620,2.05,0.08
30621,-5.37,1.54
30622,-7.41,-2.82
30623,0.61,-21.85
30624,-33.5,-5.54
30625,-0.88,1.84
30626,-10.51,-0.21
30627,-92.14,65.1
30628,-1.23,-0.63
30629,14.75,11.35
30630,-119.32,-164.06
30631,1.41,-0.58
30633,-4.22,-1.93
30632,-21.02,-18.85
30634,1.33,-3.03
30635,-3.7,1.08
30636,-0.14,1.97
30637,1.21,-12.06
30638,-1.02,-1.76
30639,0.3,-4.74
30640,-3.18,-3.96
30641,0.07,-3.45
30642,-0.29,-2.0
30643,-5.76,-10.66
30644,-4.49,-9.2
30645,2.53,12.9
30646,2.09,-31.85
30647,-1.27,-4.51
30648,-14.63,-13.16
30649,41.13,58.33
30650,7.83,0.35
30651,-25.21,21.57
30652,2.28,-0.12
30653,-9.9,-6.16
30654,-2.81,-0.92
30655,11.0,-12.02
30656,-45.21,59.07
30657,2.26,-5.97
30658,-11.5,4.33
30659,8.22,-4.81
30660,-3.72,-2.6
30661,-2.08,-20.61
30662,-7.06,7.81
30663,-3.3,0.05
30664,-10.73,22.83
30665,10.74,-102.47
30666,-10.11,-29.4
30667,-6.29,-0.78
30668,7.81,-90.57
30669,2.24,-11.68
30670,-14.24,-17.31
30671,-2.2,-132.39
30672,4.86,10.76
30673,-2.88,-4.4
30674,1.74,0.83
30675,4.54,-11.8
30676,-112.54,9.57
30678,-1.53,15.74
30677,-14.91,12.65
30679,-5.52,-1.77
30680,2.03,-2.28
30681,-0.8,2.62
30682,-8.19,-2.01
30683,-6.38,-3.6
30684,-9.61,6.98
30685,1.27,10.84
30686,-0.65,-7.21
30687,-52.87,-3.6
30688,-1.24,-44.1
30689,0.44,-8.43
30690,0.88,-5.05
30691,2.33,-1.04
30694,12.03,29.38
30692,-4.78,0.59
30693,-6.97,5.17
30695,-29.91,9.24
30696,-10.87,24.74
30697,0.73,-6.06
30698,-10.91,-4.4
30699,-0.91,-1.18
30700,-4.99,-4.12
30701,-3.06,2.52
30702,-3.96,1.63
30703,-8.51,-4.43
30704,-4.98,-4.23
30705,81.59,-88.74
30706,-1.38,44.75
30707,2.32,2.33
30708,0.52,22.13
30709,-10.15,-4.57
30710,-0.99,2.18
30712,-11.25,12.63
30711,-171.52,-215.83
30714,-33.68,14.53
30713,-13.39,-26.64
30715,-5.18,-0.23
30716,-0.45,25.03
30717,2.9,-8.25
30718,-2.31,0.93
30719,5.4,12.01
30720,1.62,-5.19
30721,-0.5,3.54
30722,0.62,0.96
30723,3.49,-7.14
30724,1.46,-11.42
30725,2.54,-1.39
30726,31.22,-35.83
30727,-7.15,29.57
30728,-43.38,13.01
30729,-14.56,-69.99
30730,-6.35,4.61
30731,1.12,-1.07
30732,4.77,8.86
30733,-4.37,76.85
30734,17.69,-10.38
30735,-1.19,-1.87
30736,-23.41,12.27
30737,3.9,22.07
30738,-3.04,-0.06
30739,-2.35,5.35
30740,-2.68,28.94
30741,7.0,-67.56
30742,1.4,-1.62
30743,-6.05,4.8
30745,20.48,41.09
30744,-9.82,-159.43
30746,-1.19,-3.27
30747,10.75,-12.86
30748,-82.13,-28.79
30750,-105.43,-164.85
30749,-25.25,15.4
30751,15.9,-7.32
30752,44.32,-10.45
30753,-3.78,2.41
30754,-2.89,-11.96
30755,70.69,-293.69
30756,44.15,-30.28
30757,-32.66,-45.34
30758,-4.39,-1.86
30759,19.57,99.68
30760,0.95,24.79
30761,-3.93,-4.65
30762,-28.45,3.46
30763,0.5,17.48
30764,-2.16,-9.39
30765,-14.93,2.92
30766,-0.39,-2.96
30767,6.57,9.25
30768,13.26,-15.8
30769,-29.05,12.91
30770,3.16,32.4
30771,4.85,-11.65
30772,-4.23,-3.14
30773,-13.71,-34.49
30774,15.33,-22.19
30775,9.79,41.43
30776,-5.82,0.15
30777,-6.75,-9.19
30778,-3.23,-16.8
30779,2.69,-3.59
30780,6.62,-2.88
30781,-2.93,-0.84
30782,3.76,-0.28
30783,-2.42,1.07
30784,6.65,1.0
30785,0.65,-8.41
30786,-5.78,-1.62
30787,-1.42,7.96
30788,-13.78,24.24
30789,-4.81,-1.66
30790,-1.83,19.67
30791,-2.23,-8.51
30792,-7.88,-14.15
30793,-0.72,0.33
30794,-0.76,11.81
30795,-1.45,21.46
30796,5.86,-16.05
30797,-14.82,-16.14
30798,-6.72,-15.28
30799,-4.69,-6.1
30800,2.33,-0.04
30801,-4.72,-7.4
30803,21.97,-3.31
30802,0.74,8.81
30804,27.84,-43.74
30805,1.76,0.28
30806,-12.43,8.04
30807,-4.99,-3.63
30808,-15.93,-54.73
30809,179.41,-80.75
30810,-12.04,-15.82
30811,6.65,-11.92
30812,-2.49,-2.99
30813,-4.48,-119.8
30814,11.05,-27.26
30815,-91.15,-48.56
30817,3.1,-3.32
30816,2.17,-10.16
30818,-0.14,-1.74
30819,-4.54,-4.65
30820,2.5,-11.0
30821,7.54,-10.07
30822,-6.95,-24.81
30823,18.75,-53.38
30824,21.73,-22.01
30825,-2.79,-31.8
30826,-6.88,0.16
30827,0.34,-14.95
30828,-28.04,3.51
30829,1.62,-31.8
30833,46.06,-229.03
30830,-42.17,104.52
30831,3.05,13.68
30832,-3.44,9.73
30834,1.81,4.9
30835,10.06,-17.46
30836,16.89,9.83
30837,-3.8,44.49
30838,38.83,-6.24
30839,5.19,-8.85
30840,-2.14,7.55
30841,-3.23,0.6
30842,2.9,5.39
30843,-1.93,-9.54
30844,2.14,-4.1
30845,-23.73,-22.04
30846,1.77,-193.55
30847,-9.47,6.65
30848,11.12,-36.09
30849,39.62,13.94
30850,-2.7,-16.61
30851,6.92,1.71
30852,-5.31,-2.13
30853,-0.09,6.04
30854,-4.61,-31.47
30855,-3.91,-19.25
30856,-10.75,0.85
30857,-0.61,-2.39
30858,-2.19,-12.24
30859,-8.31,-16.83
30861,2.11,13.86
30860,-43.8,-53.45
30862,-292.16,-220.03
30863,-1.7,-0.59
30864,2.7,-13.43
30865,-2.54,2.82
30866,4.76,-2.61
30867,-7.0,-4.97
30868,-3.99,19.83
30869,12.62,23.6
30870,-12.25,45.79
30871,1.15,-12.42
30872,2.07,-0.36
30873,-13.66,11.31
30874,0.68,-4.83
30875,-0.91,16.0
30876,0.87,-8.83
30877,2.97,-2.18
30878,-59.39,-19.01
30879,19.58,-54.61
30880,80.73,-77.54
30881,-6.16,3.93
30882,2.56,21.45
30883,-5.98,-14.08
30884,0.64,43.46
30885,17.66,21.67
30886,1.91,-13.32
30887,2.41,22.11
30888,190.81,-288.77
30889,5.13,-13.58
30890,-123.0,-165.74
30891,-0.07,16.51
30892,4.49,-43.96
30893,-247.32,-418.83
30894,1.25,12.85
30895,44.88,25.91
30896,-9.97,13.88
30897,4.5,-23.07
30898,-6.02,-0.04
30899,-6.91,4.67
30900,-9.06,-16.51
30901,-7.4,7.14
30902,-3.93,-4.43
30903,14.74,7.56
30904,-9.65,-1.19
30905,206.14,-62.69
30906,-2.2,-39.94
30907,-0.13,-3.36
30908,3.65,-3.63
30909,-1.92,-0.75
30910,-7.18,4.1
30911,7.87,-105.76
30912,-7.91,8.38
30913,-4.67,9.75
30914,-1.78,-5.92
30916,-54.35,70.69
30915,6.36,-1.46
30917,-3.26,-7.0
30918,-1.65,-2.34
30919,-5.32,-18.57
30920,694.73,-618.62
30921,-12.89,-11.06
30922,-0.52,20.7
30923,-13.24,-15.24
30924,-4.83,9.41
30925,8.84,10.63
30926,-6.92,-7.77
30927,-2.91,-5.5
30928,4.53,-38.57
30929,-20.24,31.55
30930,-9.75,-7.37
30931,-5.58,-18.58
30932,-38.15,32.34
30933,-0.29,21.61
30934,-2.53,-1.91
30935,12.61,20.81
30936,-16.66,22.03
30937,-4.6,-9.65
30938,18.91,-20.37
30939,-15.09,-14.57
30940,-4.28,20.33
30941,11.95,-32.18
30942,1.78,4.36
30943,-0.36,-6.58
30944,353.36,-381.96
30945,-15.91,-3.73
30946,-3.31,-24.93
30947,0.68,-14.43
30948,45.61,-135.1
30949,-59.29,91.76
30950,-3.35,-18.81
30951,3.26,-3.79
30952,-2.63,1.21
30953,-67.56,-51.83
30954,5.44,-11.3
30955,3.2,-23.76
30956,8.96,37.61
30957,3.07,-10.24
30958,0.39,-3.35
30959,1.78,-1.19
30960,-27.71,-23.79
30961,-1.55,-3.74
30962,-9.49,33.15
30963,4.62,-17.13
30965,0.32,-2.37
30964,-2.49,-0.35
30966,-22.4,15.84
30967,-6.03,4.17
30968,6.69,22.82
30969,-9.02,-28.5
30970,1.92,-2.22
30971,-5.11,10.82
30972,-6.64,7.5
30973,1.09,59.75
30974,5.19,-23.96
30975,19.32,-19.08
30976,12.72,-58.92
30977,-0.55,-2.79
30978,-3.45,-9.53
30979,-155.86,79.13
30980,-25.19,14.18
30981,-7.96,28.39
30982,-3.74,-10.72
30983,6.18,-52.01
30984,-4.44,-10.89
30985,3.17,-4.75
30986,-7.27,-2.27
30987,-16.28,-12.11
30988,6.41,-21.99
30989,3.89,-3.26
30990,136.63,-247.1
30991,93.06,-64.49
30992,0.44,-1.64
30993,1.83,-4.44
30994,-3.26,-4.25
30995,-37.81,111.11
30996,3.46,19.98
30997,23.35,-51.86
30998,-6.81,-23.19
30999,2.0,-29.35
31000,-10.3,-9.71
31001,-0.31,-9.67
31002,-4.44,-0.75
31003,-6.61,38.37
31004,-10.69,-29.26
31005,36.4,54.1
31006,-12.9,-13.74
31007,1.97,22.32
31008,-3.55,3.44
31009,-11.8,-4.76
31010,-3.25,-0.93
31011,-8.49,-1.23
31012,-3.87,16.01
31013,-26.17,-30.8
31014,233.71,-103.79
31015,-2.08,-2.75
31016,-4.15,12.6
31017,-5.07,0.5
31018,-3.08,-24.31
31019,0.3,-1.97
31020,12.18,4.08
31021,-35.53,23.05
31022,-9.24,12.04
31023,-1.51,-23.44
31024,-4.86,1.45
31025,2.99,16.18
31026,4.7,-5.31
31027,3.2,3.43
31028,-2.9,1.07
31029,6.33,-12.73
31030,-162.02,-208.53
31031,-1.78,-0.03
31032,-3.75,6.74
31033,-9.45,-3.0
31034,-30.81,-26.01
31035,-3.33,-20.01
31036,-18.84,-31.05
31037,-7.55,5.87
31038,-1.78,-5.43
31039,-30.02,-338.85
31040,-5.3,-11.32
31041,1.02,-20.58
31042,-3.28,0.71
31043,17.42,10.15
31044,0.55,-20.85
31045,2.81,1.41
31046,6.75,-27.65
31047,-11.27,28.24
31048,-20.55,23.69
31049,7.39,-3.79
31050,-32.66,1.75
31051,-6.93,-5.62
31052,-0.22,-24.5
31053,-0.16,-1.74
31054,-21.06,-18.96
31055,-4.59,4.21
31056,-6.07,10.85
31057,1.56,14.46
31058,-0.18,-28.8
31059,31.82,-109.61
31060,-4.37,-111.11
31061,-32.27,30.55
31062,32.47,49.33
31063,-1.22,-24.65
31064,-6.97,-0.21
31065,-1.93,-4.17
31066,4.6,-2.53
120003,1.84,-14.47
31067,0.0,0.0
31068,-9.53,10.74
31069,-156.35,-62.69
31070,-4.6,16.64
31071,-28.06,33.98
31072,-2.48,8.55
31073,-1.2,-4.18
31074,-1.67,14.24
31075,-11.62,29.91
31076,4.25,10.09
31078,285.67,103.82
31079,102.5,104.6
31080,0.79,-28.81
31081,-5.74,3.16
31082,-6.62,26.39
31083,-110.98,11.65
31084,42.1,-17.87
31085,-248.12,-342.16
31086,-17.02,6.94
31087,-7.36,1.13
31088,-4.07,0.1
31089,21.67,-3.74
31090,2.19,-1.22
31091,-4.11,1.84
31092,0.86,23.58
31093,-3.01,1.57
31094,5.63,-17.66
31095,16.96,-1.88
31097,-4.39,6.26
31096,-4.91,-8.29
31098,-16.91,0.46
31099,1.54,69.73
31100,-2.27,-4.65
31101,-3.88,-1.44
31102,2.56,-16.9
31103,-0.59,-3.2
31104,5.49,-24.41
31105,-7.78,-13.28
31106,0.2,0.79
31107,-10.24,-6.88
31108,-3.57,-1.51
31109,-29.73,9.72
31110,-29.73,9.72
31111,5.78,-3.05
31112,-2.17,-1.94
31113,-3.16,5.27
31114,-7.14,-1.33
31115,-6.53,-2.42
31116,-9.1,9.57
31117,-1.97,-17.47
31118,-54.49,-38.56
31119,17.61,28.16
31120,11.35,-15.55
31122,25.54,165.79
31121,-9.21,-22.16
31123,-21.38,-60.6
31124,-6.05,39.93
31126,-275.0,-27.36
31125,-2.72,6.45
31127,-234.91,-76.32
31128,-0.02,0.51
31129,-3.4,-1.96
31130,-1.19,0.64
31131,-5.09,8.86
31132,0.0,0.0
31133,-4.2,-27.15
31134,-57.09,-450.42
31135,5.82,8.63
31136,-7.79,-7.13
31137,-0.67,2.39
31138,-2.63,-1.91
31139,1.14,-9.82
31140,0.94,0.68
31141,33.98,-22.45
31142,-237.82,-229.83
31143,-6.26,-152.12
31144,-31.72,-4.96
31145,-9.75,-19.26
31146,-1.24,1.45
31147,-4.77,-2.29
31148,400.46,-244.21
31149,-0.23,0.49
31150,-53.53,90.37
31151,4.29,-23.61
31152,-6.25,14.29
31153,0.0,0.0
31154,24.72,-41.68
31155,-23.63,-17.84
31156,37.17,30.84
31157,0.0,0.0
31158,36.43,25.96
31159,-35.56,1.57
31160,-11.8,-10.11
31161,22.71,-26.15
31162,-44.5,-119.94
31163,-14.96,8.01
31164,-0.66,-3.65
31165,73.3,-77.42
31166,-4.23,-5.14
31167,-0.87,-41.78
31168,1.64,-35.37
31169,9.19,-31.37
31170,-5.92,-2.59
31171,21.2,0.76
31172,7.37,-18.77
31173,-26.51,-17.52
31174,-6.27,-5.45
31175,-1.25,15.25
31176,-6.38,-38.62
31177,-24.77,8.66
31178,-1.4,5.4
31179,115.81,-86.67
31180,2.0,-3.19
31181,-1.01,2.94
31182,1.27,-13.3
31183,-175.78,-186.85
31184,-0.32,-1.14
31185,-2.05,-1.26
31186,-2.15,-9.13
31187,-69.51,66.22
31188,256.36,7.32
31189,45.16,-43.08
31190,-2.84,2.87
31191,-0.4,-13.02
31192,1.17,-24.61
31194,-9.54,11.4
31193,1.32,-12.89
31195,-11.01,6.84
31196,-1.3,-1.5
31197,3.46,-4.96
31198,-9.36,5.15
31199,0.05,2.66
31200,-4.53,-27.19
31201,106.76,90.31
31202,-17.18,-9.07
31203,-7.61,31.53
31204,-11.85,-8.47
31205,-15.95,6.22
31206,-3.83,-19.98
31207,9.25,-111.43
31208,2.75,-9.24
31209,-2.63,-12.04
31210,20.44,-17.65
31211,-2.66,5.43
31212,-4.34,-1.49
31213,-12.43,-20.12
31214,-11.5,-6.53
31215,-29.62,-26.85
31216,-3.89,-5.8
31217,16.09,77.5
31218,4.03,18.05
31219,3.42,13.74
31220,7.6,29.96
31221,-2.93,2.4
31222,-8.97,-22.18
31223,15.66,-124.76
31224,-0.27,-4.64
31225,-13.37,11.51
31226,-13.35,-9.34
31227,-7.89,1.62
31228,-29.03,-363.72
31229,-5.77,4.6
31230,-18.68,0.2
31231,-4.25,-16.94
31232,7.57,-7.88
31233,0.67,-3.76
31234,8.74,-10.92
31235,-3.33,-3.23
31236,-3.54,-3.81
31237,-0.62,-4.31
31238,0.92,0.11
31240,0.08,-13.33
31239,-3.47,12.67
31241,-0.98,-18.54
31242,-16.11,71.28
31243,-7.07,6.12
31244,5.35,11.29
31245,-10.86,-34.95
31246,114.24,-96.79
31247,-10.58,-5.82
31248,-11.1,3.45
31249,-0.96,-4.07
31250,0.03,5.26
31251,-11.02,11.81
31252,4.18,-13.68
31253,-4.41,-20.27
31254,18.95,-11.4
31255,4.38,0.06
31256,16.92,-24.44
31257,-10.85,-8.56
31258,11.53,-5.12
31259,-3.67,-2.64
31260,-4.61,-1.88
31261,-0.89,-5.34
31262,-3.79,3.24
31263,-2.44,-8.02
31264,-4.88,-29.48
31265,-32.87,34.37
31266,-17.73,-27.54
31267,44.86,31.8
31268,-1.6,-3.13
31269,23.58,1.03
31270,-1.93,-20.41
31271,-8.25,8.73
31272,-78.73,-195.85
31273,-3.72,-11.1
31274,2.1,-25.76
31275,-13.67,-5.55
31276,0.22,-2.7
31277,-14.27,-87.02
31278,2.14,-17.68
31279,8.55,108.3
31280,115.61,-26.5
31281,-3.44,-7.78
31282,6.0,12.73
31283,3.63,22.32
31284,-7.6,1.41
31285,-0.41,2.61
31286,-7.03,5.82
31287,-0.78,-3.8
31288,5.6,-39.68
31289,-27.0,-52.26
31290,9.45,1.11
31291,1.46,-25.2
31293,-290.42,278.52
31295,-4.2,69.9
31294,-1.38,-11.49
31296,3.06,19.6
31297,0.57,6.5
31292,-308.79,256.54
31298,0.25,8.04
31299,-15.31,97.95
31300,-400.0,795.86
31301,-16.44,15.23
31302,-3.66,-0.81
31303,-0.26,-1.55
31304,-11.92,-13.19
31305,-0.49,1.49
31306,2.12,-2.09
31307,-0.27,-29.08
31308,-19.96,-24.81
31309,3.4,-78.61
31310,10.43,-13.93
31311,-6.13,4.79
31312,2.57,0.84
31313,-18.78,-3.5
31314,-12.12,-60.44
31315,-9.05,17.87
31316,-5.82,-34.38
31317,13.47,-7.84
31318,-5.54,-14.59
31319,-1.58,-3.58
31320,9.7,8.56
31321,0.47,-2.84
31322,4.26,4.24
31323,-9.36,-36.14
31324,4.76,-13.04
31325,-9.25,-34.57
31326,-10.71,36.17
31327,-1.15,-4.89
31328,-0.08,-6.98
31329,-4.57,-0.35
31330,-3.09,-49.53
31331,-1.92,-0.88
31332,-114.17,270.77
31333,-13.94,52.22
31334,-2.55,0.78
31335,-4.57,9.86
31336,-2.57,-5.78
31337,-1.13,-3.37
31338,-4.81,-1.91
31339,-2.61,-3.14
31340,5.78,-7.96
31341,-22.35,49.18
31342,-6.85,-8.1
31343,3.35,-3.87
31345,7.42,4.96
31346,0.86,-7.7
31344,-1.85,0.89
31347,-1.69,-22.6
31348,-7.4,0.42
31349,-1.76,-2.56
31350,-0.64,-14.57
31351,-3.53,-5.25
31352,2.08,6.27
31353,-14.34,-81.16
31354,-2.54,-5.11
31355,7.98,-5.58
31356,-29.44,-6.67
31357,46.56,-9.67
31358,180.34,-13.79
31359,2.69,5.21
31360,-6.19,5.14
31361,9.12,4.84
31362,3.18,2.7
31363,21.5,-42.52
31364,-1.13,-4.16
31365,5.8,-0.45
31366,-4.88,-2.4
31367,-7.82,-48.5
31368,5.23,-8.96
31369,-16.48,21.65
31370,1.05,-2.64
31371,-3.57,2.07
31372,-7.41,-5.92
31373,16.93,-13.36
31374,-3.64,35.1
31375,-7.19,-25.45
31376,-35.65,69.66
31377,-2.07,2.21
31378,-5.09,-5.96
31379,-2.64,-5.5
31380,-227.31,-110.13
31382,-12.54,3.23
31381,9.07,19.77
31383,-8.57,-5.61
31384,-4.81,6.67
31385,-16.76,-7.43
31386,-21.81,-13.72
31387,2.65,2.01
31388,12.61,-8.83
31389,0.15,-12.46
31390,-0.26,16.75
31391,-18.5,-6.54
31392,0.1,6.87
31393,-8.23,6.03
31394,-22.66,8.24
31395,1.02,-1.19
31396,0.37,-10.27
31397,-15.37,-13.15
31398,-4.39,4.59
31399,-13.31,12.51
31400,70.91,-45.41
31401,-4.04,34.17
31402,-1.56,3.97
31403,-8.76,-14.24
31404,-0.31,-3.03
31405,0.4,3.17
31406,-1.1,-2.52
31407,-7.65,11.33
31408,5.01,14.22
31409,2.13,-4.19
31410,-36.52,7.18
31411,1.04,0.07
31412,-2.28,-12.34
31413,-3.81,7.29
31414,-5.91,-12.36
