#hip,pmra,pmdec
34181,-10.24,18.23
34189,-0.74,-4.47
34215,42.41,-14.59
34231,-8.74,-2.29
34255,-4.18,1.53
34260,-11.88,-11.08
34272,-0.32,0.87
34292,-6.5,-3.96
34337,22.78,-20.52
34384,-10.32,-0.71
34387,7.7,-33.84
34419,-0.09,-23.4
34441,-11.55,-7.5
34450,-15.67,2.22
34474,-6.43,3.4
34512,-29.47,2.05
34549,-4.62,-2.3
34550,-3.47,1.54
34570,-12.02,-7.22
34588,-6.76,-12.77
34597,-3.54,-8.43
34604,5.47,-9.45
34614,-2.24,-10.46
34627,-1.52,-9.3
34651,-12.76,-2.99
34652,-2.38,0.08
34672,-3.84,-2.22
34767,34.81,-47.2
34768,-13.35,-4.49
34783,-10.83,-4.74
34789,-20.65,-6.01
34823,-4.74,-10.3
34828,-14.94,-6.72
34903,-2.84,-1.86
34942,-1.08,-9.16
34960,-14.99,0.46
35005,-49.78,-16.07
32383,-0.91,-10.17
32413,0.7,-6.18
32447,-2.82,-2.71
32451,7.37,-12.84
32465,1.32,-16.87
32488,11.14,-12.43
32514,-3.04,-5.02
32525,-51.09,-24.87
32532,-20.6,-18.72
32539,-0.47,-42.55
32554,-4.04,-0.06
32692,-0.31,-3.9
32727,-7.85,-15.8
32753,-14.74,-10.4
32755,5.77,-43.53
32783,13.77,-25.33
32789,20.35,-30.09
32797,-6.18,-7.68
32824,-4.33,-8.25
32852,2.87,-3.56
32896,21.01,-31.74
32946,-0.89,-14.56
32958,-3.5,-0.48
32983,-1.29,-0.85
33039,18.0,-2.08
33067,49.23,-34.2
33118,-14.49,-9.76
33181,-3.55,-3.31
33191,-7.11,-8.91
33203,0.65,-7.46
33205,-12.53,-13.59
33230,2.78,-6.24
33258,7.34,-2.92
33279,-6.99,-5.32
33326,-13.76,-44.61
33350,-6.15,2.38
33358,-19.25,-42.7
33469,-8.06,-3.2
33493,-4.66,-4.62
33524,-22.72,1.5
33527,-3.26,-2.65
33529,-4.57,-8.44
33540,-7.14,-8.48
33565,191.21,-116.46
33572,-6.87,-10.39
33583,0.5,-11.83
33618,-0.76,-4.85
33651,0.18,-3.21
33715,-0.29,-2.67
33718,2.37,-10.22
33730,-20.32,-18.61
33752,-1.5,-12.86
33785,-1.61,-5.94
33818,-45.98,-16.81
33859,-5.1,-5.91
33914,5.96,-24.22
33929,19.25,27.33
33937,-12.14,-7.84
33941,-23.51,-39.41
33997,19.57,-19.8
34012,4.45,-13.95
34034,-55.49,-52.54
34057,-5.99,-2.95
34094,11.64,-8.99
34128,-6.49,-13.71
34130,9.71,-21.22
34162,-3.38,-14.23
34207,-6.36,-7.93
34210,-9.68,-8.38
34230,3.85,-2.75
34237,-5.7,-4.37
34241,-5.45,-6.22
34258,-7.13,-5.97
34273,-5.61,-4.64
34328,-2.5,-3.31
34372,-3.64,-0.27
34376,18.68,19.7
34407,-51.2,-205.62
34426,-57.13,-212.35
34437,24.31,-31.31
34440,-5.51,-103.51
34464,0.33,6.12
34476,0.41,-4.33
34482,-2.09,-2.66
34484,-2.74,11.7
34496,7.52,-21.13
34505,-4.48,-4.88
34511,-158.24,-287.85
34540,-133.49,-139.58
34545,-11.62,-1.01
34557,-2.61,-0.3
34591,-0.33,3.62
34594,-7.54,-7.93
34705,16.89,-36.06
34738,-0.22,-6.55
34763,10.22,-33.93
31483,-1.25,-50.01
31595,-2.54,-4.27
31631,12.0,-20.73
31650,-7.41,2.32
31651,-1.65,-14.64
31663,4.07,-12.61
31667,2.79,-16.03
31668,-7.02,-5.11
31696,-0.62,-1.94
31715,-2.43,-4.1
31730,-1.3,-38.87
31797,-6.93,-12.69
31813,13.44,-24.28
31829,-2.12,-2.13
31848,2.41,-7.58
31850,17.48,90.26
31880,-1.77,-4.1
31903,10.53,-18.91
31941,12.08,-27.65
31963,5.03,-4.06
31975,2.96,-3.53
31982,25.78,-12.99
31987,1.35,5.19
32003,-8.46,-10.07
32004,-4.26,-2.62
32010,205.32,-277.07
32086,-6.67,-13.92
32095,-7.19,8.73
32122,-10.92,-24.39
32157,0.19,-8.83
32164,4.64,-2.78
32167,-8.74,-14.22
32180,-0.96,1.3
32234,3.99,-16.91
32246,-5.57,-12.36
32254,-21.86,-23.08
32266,-7.46,-29.61
32285,-1.25,-11.27
32295,-7.49,-5.27
32325,-20.94,1.09
32329,94.6,12.54
32331,0.94,-3.18
32333,-15.0,-0.94
32367,25.22,0.14
32369,0.48,-3.35
32431,-10.06,45.1
32456,-0.97,-9.83
32459,3.17,-8.09
32491,-0.47,-1.29
32523,-21.12,-95.78
32527,-3.14,-0.65
32571,7.75,-13.24
32587,-25.82,-21.1
32614,-1.39,28.18
32620,0.07,-8.0
32676,-2.19,-1.88
32678,7.67,-2.67
32688,-3.33,-3.87
32693,-0.39,-14.58
32800,4.5,-50.28
32885,-3.23,-6.68
32906,-33.34,-54.53
32921,-5.68,-34.98
32942,-25.83,-28.91
32956,24.63,-16.61
32968,-39.83,-8.32
33011,-10.7,-62.2
33026,-4.45,-4.27
33086,-19.14,-32.53
33097,-0.68,-8.08
33179,24.68,-57.1
33212,-37.58,-95.54
33239,-5.28,-0.37
33251,-1.49,-12.67
33262,-6.86,-9.07
33286,-5.84,-13.79
33300,-1.2,-1.03
33397,-8.01,-2.83
33399,-0.09,-5.33
33419,-25.96,-25.65
33477,15.54,-111.66
33496,-4.63,-3.77
33497,-142.85,-142.91
33531,-18.79,2.04
33537,48.74,99.14
33564,-1.34,3.73
33599,-28.04,-121.04
33647,-17.94,-10.01
33656,-9.32,-18.52
33757,-1.19,-13.75
33777,3.42,-20.54
33782,-3.99,-7.26
32463,-6.17,-5.21
32464,1.91,-12.75
32475,11.02,-4.68
32487,-7.03,-4.98
32506,1.73,-15.9
32509,-5.51,-29.54
32526,8.19,-18.35
32533,-23.8,-11.76
32577,0.94,-5.2
32593,-8.55,4.85
32595,-1.85,-5.27
32606,2.12,-12.33
32612,-2.6,-2.21
32650,-59.89,-376.61
32659,-21.23,-10.94
32660,10.93,-17.35
32686,33.13,-60.29
32687,-4.97,-11.18
32705,-3.78,5.96
32707,-0.38,-4.99
32710,-32.4,84.08
32726,-1.92,-11.21
32748,-0.21,-0.59
32776,-2.42,-5.24
32785,-1.94,-1.18
32814,-2.09,-6.66
32822,-2.9,-2.97
32829,-4.6,-4.8
32858,-20.02,-18.46
32895,-2.12,-1.91
32899,-6.31,-1.9
32925,-0.81,-1.7
32926,9.39,-19.1
32962,-76.77,38.34
32969,-5.26,-4.51
32993,4.0,-57.06
33005,-2.75,-0.69
33024,-32.37,-31.0
33068,-5.35,-6.38
33082,-2.83,-123.36
33121,-27.57,-26.57
33127,-10.72,4.9
33147,0.06,-10.51
33148,-0.05,-1.48
33167,-1.61,-6.89
33188,-3.15,-1.73
33192,-5.61,-0.49
33202,68.48,-72.98
33204,1.49,-0.44
33206,-6.86,4.44
33223,8.99,-69.66
33240,6.12,-52.25
33241,-76.14,-372.76
33259,-27.6,5.88
33295,0.85,-2.91
33297,-22.41,-1.79
33310,0.37,-2.45
33317,-4.73,0.75
33352,-1.62,-3.33
33353,-3.72,2.57
33369,-0.25,0.22
33372,-16.43,-10.46
33402,-3.7,-8.91
33465,0.41,-3.12
32044,-13.38,-2.7
32057,-5.04,-12.78
32120,2.71,-4.68
32194,6.16,-31.96
32209,-12.82,-21.73
32215,-1.15,3.45
32225,12.73,-38.93
32232,-0.97,-1.26
32265,-2.29,-5.44
32279,-4.38,-35.53
32298,-6.12,-6.6
32299,-14.43,-106.21
32306,6.63,-21.07
32311,-8.65,-23.89
32353,-8.27,-15.7
32378,-31.16,-74.75
32389,-4.27,-1.55
32415,164.76,-8.66
32423,-452.64,99.28
32448,-4.05,-4.3
32468,-2.62,-3.69
32482,0.37,-9.23
32512,-3.71,-14.68
32518,-19.5,5.14
32543,-1.27,-34.76
32546,6.12,-27.72
32559,-11.94,-15.09
32566,-5.84,16.36
32568,32.28,-42.87
32583,-9.33,-4.66
32603,-3.46,-7.99
32651,17.53,-20.85
32663,-5.44,-27.76
32689,-8.69,-46.42
32694,-14.56,3.58
32700,17.98,-38.03
32737,2.22,-19.0
32740,-35.83,-48.73
32743,26.19,-35.93
32752,15.96,-17.39
32777,-6.04,-1.27
32834,-34.9,-39.42
32845,16.82,-21.91
32857,2.32,-25.3
32873,-19.99,-18.59
32874,8.97,-197.58
32903,2.96,-6.14
32922,5.96,-23.1
32959,-0.58,-54.62
32964,-12.79,7.35
32973,-23.58,7.48
32999,-2.79,-32.34
33027,-13.44,-7.89
33047,-11.14,-1.72
33049,3.48,-0.04
33053,45.09,24.67
33054,-0.68,-37.51
33098,-2.83,-19.93
33129,-13.14,-18.11
33131,-37.15,-7.0
33134,20.13,-8.38
33149,52.86,-40.82
33150,-0.66,-10.41
33190,-5.09,-7.27
33194,-4.95,-1.69
33219,-3.78,-12.6
33268,-2.98,4.3
33272,-5.18,6.72
33277,-35.91,25.65
33287,227.24,-243.51
33325,14.33,-37.75
33331,-7.4,-6.61
33332,-8.78,-0.27
33356,-11.18,-13.6
33360,-31.69,64.41
33364,-1.96,-18.98
33383,-11.13,-12.23
33393,-0.29,-10.77
33422,-23.24,-6.74
33428,85.27,-222.94
33430,-1.62,-6.26
33501,-13.67,-12.7
33506,-0.62,-3.02
33557,32.5,-54.32
33566,-57.51,-45.15
33595,-163.28,94.07
33600,2.2,-7.67
33645,-26.42,-8.72
33646,46.11,-25.87
33650,-5.98,-6.41
33662,3.04,-23.12
33678,21.29,-21.29
33696,-3.06,-35.1
33701,-0.34,-3.55
33706,12.53,-17.51
33712,-0.4,0.57
33765,67.79,-13.45
33767,-12.97,-7.95
33793,-44.41,-59.75
33801,-10.49,-14.62
33808,-9.36,-1.69
33815,-5.72,-2.33
33823,-13.16,-18.45
33831,-8.68,-12.05
33833,-7.53,-0.46
33855,-9.02,-2.08
33893,-13.54,1.73
33915,-5.74,-2.27
33916,0.04,-45.45
33921,-29.04,-47.7
33923,1.2,-2.72
33940,-61.29,-362.8
33945,-6.03,-8.46
34017,155.15,-828.66
34021,-7.68,5.93
34030,17.68,7.3
34061,-14.21,-34.18
34145,-53.81,18.86
34160,-11.88,-3.54
34203,-2.61,-4.57
34222,-50.09,-95.76
34229,-9.99,-0.62
34264,-3.02,9.9
34266,9.08,-13.24
34304,0.05,-0.91
34323,-6.2,-13.44
34340,-20.02,-27.08
34367,-6.53,0.43
34414,-157.81,-294.71
34456,-30.21,-28.53
34515,1.23,-16.61
34521,22.13,-74.85
34531,7.63,-27.22
34648,6.31,-8.23
34663,5.08,-5.16
34671,-31.66,-69.45
34700,-108.92,-5.91
29655,-62.46,-12.12
29680,-5.06,-5.58
29687,1.18,-1.56
29689,2.49,-2.15
29702,0.19,-3.32
29744,0.0,-1.48
29757,-4.92,-4.58
29789,-14.25,-7.9
29810,53.37,-416.64
29826,-10.24,-7.31
29827,6.87,-12.44
29833,-8.29,28.2
29840,-0.39,-1.28
29867,-1.48,-4.38
29967,-7.82,-19.2
29968,-0.61,-1.36
29979,-0.04,-0.35
29981,5.65,-13.0
30003,-1.64,-6.8
30015,-3.38,-0.99
30035,0.93,-4.26
30046,-0.61,-1.57
30049,-1.62,-2.07
30075,5.25,2.32
30102,-64.29,1.71
30142,21.96,-47.34
30144,-4.6,-5.72
30178,25.64,-12.18
30202,-5.04,-0.02
30211,6.25,-13.83
30234,0.96,-12.15
30241,-5.31,-12.53
30254,-6.58,-29.7
30268,0.64,-2.43
30289,0.48,-13.0
30304,-22.98,13.01
30305,9.36,-49.53
30306,-10.06,-2.97
30343,56.39,-110.03
30346,-9.76,-2.99
30379,-1.65,-6.94
30399,-40.39,-8.42
30452,1.48,-0.65
30487,3.15,-2.9
30498,-3.34,-4.84
30501,3.13,-1.52
30528,19.94,-12.49
30548,-0.78,-20.46
30560,-2.88,-1.18
30569,3.98,-9.79
30570,-5.45,-15.91
30571,6.21,-16.44
30574,9.63,-15.54
30588,-6.66,-13.28
30622,-5.17,-1.96
30644,-2.36,-9.56
30648,-14.73,-13.06
30682,-8.42,-2.59
30698,-10.07,-3.85
30723,3.4,-6.38
30724,4.26,-11.14
30726,29.53,-35.5
30755,71.18,-293.3
30756,36.69,-114.72
30757,-32.59,-44.09
30769,-30.68,13.51
30771,4.74,-11.78
30774,16.52,-21.49
30799,-5.41,-7.89
30839,7.66,-9.48
30857,0.14,-3.28
30917,-3.35,-8.47
30958,0.0,-3.66
31000,-10.36,-10.59
31029,5.38,-14.16
31031,-1.26,-4.02
31033,-8.89,-2.95
31044,1.61,-21.04
31046,8.7,-28.06
31053,-1.96,-3.22
31114,-7.26,-3.15
31139,0.96,-10.42
31172,7.3,-19.84
31232,4.57,-9.05
31254,20.34,-11.14
31268,0.08,-4.62
31308,-23.37,-25.98
31313,-18.72,-4.6
31316,-9.45,-35.87
31323,-11.67,-36.81
31327,-0.75,-4.56
31353,-15.51,-81.26
31364,-3.09,-4.81
31366,-5.13,-2.16
31388,9.2,-8.17
31412,-2.62,-11.44
28958,-2.64,-2.68
28965,-0.14,-2.11
28978,4.22,-2.65
28979,2.27,-1.95
28980,-1.51,-25.44
29001,84.96,-89.05
29010,-10.28,-9.84
29013,1.87,-19.75
29073,56.85,-43.77
29186,4.22,-5.41
29187,8.07,-11.18
29189,5.3,24.9
29190,-7.6,21.08
29216,2.17,-1.59
29221,-31.23,-169.86
29248,209.6,-230.19
29274,-5.57,-31.77
29326,0.98,-4.39
29354,4.88,-14.68
29367,1.05,-2.84
29430,-2.21,-3.56
29433,1.68,-12.75
29434,5.49,-16.8
29501,-11.26,-24.89
29511,6.79,-17.71
29522,-3.31,-9.69
29543,78.51,-309.91
29545,7.19,-17.8
29566,1.57,-3.5
29587,1.28,-3.75
29591,2.54,-13.34
29616,-3.19,-12.17
29637,6.1,27.45
29650,-97.29,-183.23
29665,-29.81,-22.99
29694,23.22,-17.63
29704,2.23,-13.68
29707,9.26,-13.62
29721,45.23,-86.19
29731,-17.47,-7.9
29775,1.73,-4.06
29786,9.65,-12.72
29796,-1.71,18.59
29798,-0.35,-9.8
29828,-90.48,-33.08
29849,-6.17,-9.8
29856,3.95,-3.67
29875,109.63,-95.13
29897,-2.2,-8.32
29909,2.73,-15.18
29986,4.22,-10.97
30019,-8.96,-5.72
30041,-0.2,0.1
30052,-3.92,-0.43
30067,-14.67,-13.83
30110,7.27,-5.81
30139,1.85,-8.48
30146,-1.18,-10.96
30155,0.52,-2.65
30218,20.51,-42.45
30220,8.82,-189.87
30229,0.77,-4.0
30287,0.64,-9.25
30293,5.48,-11.99
30312,1.39,-0.93
30333,2.02,-9.13
30363,-7.0,-10.01
30364,-1.11,-2.22
30393,3.38,-2.77
30400,-1.65,-1.98
30428,0.01,-6.79
30446,-0.24,-1.85
30460,-1.63,-11.76
30496,3.23,-2.49
30517,24.61,-40.64
30532,-4.13,-1.89
30612,-6.11,-5.27
30630,-117.6,-163.48
30647,-1.17,-4.62
30687,-52.33,-2.67
30734,20.78,-10.79
30749,-26.66,16.65
30773,-14.32,-34.45
30801,-4.85,-6.31
30815,-92.18,-48.73
30819,-4.0,-4.09
30883,-6.82,-13.1
30890,-125.22,-163.43
30900,-9.37,-16.15
30941,10.69,-31.58
30954,4.65,-11.06
31014,234.82,-102.9
31100,-0.57,-2.69
31105,-7.59,-13.99
31108,-1.27,-4.48
31140,1.38,0.76
31144,-31.99,-4.36
31156,49.92,48.41
31158,50.09,22.89
31164,-2.39,-4.89
31177,-23.21,8.85
31236,-2.19,-0.97
31249,-0.24,-3.39
31258,10.55,-5.34
31261,-0.95,-5.42
31349,-4.0,-2.88
31368,4.92,-9.48
31396,-0.4,-9.49
31403,-9.73,-13.6
31435,52.07,-140.3
31503,-5.62,-16.87
31508,-18.34,-13.6
31525,16.2,-29.7
31536,-2.04,-5.88
31574,-11.85,-45.44
31618,20.93,-39.25
31626,9.26,-34.54
31635,-767.47,336.3
31680,1.52,-8.05
31681,13.81,-54.96
31686,-4.94,-3.86
31706,-4.57,-5.15
31713,-25.6,1.87
31734,-80.69,-13.83
31810,-6.09,-3.12
31857,1.3,-2.3
31896,-9.87,-72.8
31908,4.47,-1.2
31909,4.16,-0.98
31950,27.01,-60.94
32005,-1.57,0.47
32016,3.38,6.48
32020,-3.85,-3.17
32023,-9.38,7.01
32104,7.87,-84.32
32150,1.44,-13.15
32182,1.0,-19.06
32202,-2.53,-2.61
32224,-0.38,-4.92
32238,-61.5,-6.09
32302,-0.01,-1.19
32324,-6.36,1.88
30169,-4.17,-4.13
30180,2.56,-16.09
30187,1.39,0.04
30245,-4.39,-7.19
30282,-5.54,-8.14
30286,-0.23,-0.1
30318,-52.22,-32.81
30353,3.31,-13.16
30389,-2.4,-4.25
30402,15.94,-5.71
30417,15.6,-19.56
30433,-12.17,-8.44
30483,0.69,-4.06
30492,4.4,-4.05
30494,-10.22,-15.75
30529,-0.54,1.06
30542,-1.37,-0.23
30552,-123.36,-56.16
30564,-3.55,-5.65
30586,-5.37,-3.56
30602,-9.15,-10.37
30613,1.1,-7.08
30620,-0.46,-1.43
30663,-3.98,-2.13
30665,10.27,-102.37
30722,0.3,-0.15
30752,41.79,-11.85
30753,-3.6,3.27
30804,27.66,-41.88
30820,1.74,-11.83
30841,-4.47,-0.72
30866,5.57,-2.51
30886,0.67,-13.03
30905,205.99,-62.58
30914,1.23,-9.28
30965,1.49,-2.55
30975,18.77,-18.91
30994,-1.22,-4.26
30998,-8.26,-24.37
31038,-2.47,-5.96
31065,-0.35,-3.99
31066,3.93,-1.74
31073,-0.46,-3.74
31098,-17.28,-0.54
31107,-7.22,-8.57
31111,6.98,-1.85
31119,19.39,28.51
31168,3.82,-35.75
31184,0.37,-1.28
31191,1.69,-12.63
31208,2.51,-8.32
31235,-2.37,-2.72
31276,-0.37,-3.21
31277,-12.6,-86.97
31294,-0.74,-11.25
31306,2.24,-1.97
31345,8.57,4.14
31361,9.61,2.33
31375,-5.6,-25.06
31404,0.23,-1.89
31411,0.28,-0.31
31427,-10.5,-22.87
31448,0.6,-7.33
31465,3.0,-18.95
31488,1.0,-2.56
31495,5.87,20.96
31531,-16.69,-9.02
31542,-1.79,-1.77
31581,-49.89,-325.26
31655,-57.98,-80.7
31658,1.67,0.19
31660,-74.77,-284.89
31662,-39.28,-31.83
31671,-36.2,-353.2
31699,-5.28,-11.58
31714,-2.36,-1.8
31755,-5.34,-8.28
31770,-7.33,-14.03
31795,-7.82,-5.52
31802,-18.61,-50.41
31828,-1.77,-29.05
31873,-7.05,-2.6
31876,-14.83,-14.38
31883,-7.56,-5.31
31887,-0.59,-4.09
31899,-9.79,-10.78
31912,2.49,-4.18
31915,-0.68,-1.57
31917,-2.57,-0.86
31939,-1.6,-3.47
31951,-2.96,-2.84
31955,-1.96,-4.42
31978,-2.61,-1.61
31996,-0.67,-16.46
32009,178.77,-182.3
32012,4.54,8.04
32030,-3.16,-2.79
32049,1.82,-14.06
32053,-2.48,-3.04
32055,7.87,-23.82
32090,50.1,11.37
32139,-21.85,-25.83
32141,-4.73,-0.95
32142,0.99,-4.24
32170,-4.9,-5.94
32220,-4.61,-1.59
32245,-1.32,-3.01
32247,-2.58,-0.69
32249,-2.4,-50.78
32260,-1.63,-2.84
32308,11.31,-168.13
32337,0.45,-11.46
32346,-4.39,-9.01
32359,-0.41,-1.37
32362,-115.73,-190.55
32376,39.93,-31.22
32404,-2.06,-1.5
120003,1.65,-1.57
30091,-10.1,-54.71
30101,-1.44,-2.43
30115,-17.07,-53.69
30137,-3.09,0.83
30168,-5.35,-58.24
30182,-9.62,-8.1
30188,-29.54,13.36
30200,8.96,-46.31
30222,7.13,-17.88
30250,5.2,-12.86
30253,9.88,-6.47
30273,-3.58,-10.19
30309,0.51,-31.39
30316,13.56,-21.68
30331,-0.57,-3.68
30348,5.21,-4.95
30349,7.29,-29.83
30354,-2.39,-4.11
30367,11.77,-9.17
30388,0.94,-1.63
30396,-6.75,-1.8
30411,-17.61,-26.62
30510,-23.85,-6.36
30518,-3.34,-15.02
30525,-5.24,-7.9
30540,-1.37,-1.34
30561,32.32,-39.58
30609,-3.19,-17.88
30618,15.23,-12.5
30639,0.47,-3.82
30697,0.54,-5.37
30738,-4.02,-0.35
30741,7.52,-67.75
30747,10.21,-13.0
30748,-80.71,-27.99
30751,17.81,-7.58
30779,1.42,-3.36
30816,3.04,-9.94
30823,17.44,-51.91
30827,-1.71,-15.73
30835,9.92,-17.44
30855,-4.51,-19.41
30880,81.31,-77.04
30893,-247.09,-417.55
30934,-2.38,-1.26
30943,-0.6,-5.75
30969,-8.01,-28.54
30984,-4.97,-10.6
30987,-15.59,-11.58
30991,91.55,-65.73
30997,25.77,-14.54
31001,-0.96,-9.11
31036,-18.88,-30.05
31054,-21.46,-18.43
31104,6.06,-24.44
31117,-0.86,-18.11
31129,-2.07,-0.72
31173,-26.16,-17.35
31202,-15.6,-8.84
31213,-14.84,-20.64
31219,5.74,14.14
31230,-17.01,-0.07
31233,2.21,-3.18
31257,-10.19,-6.35
31287,-0.29,-3.23
31290,9.56,2.27
31310,9.88,-14.09
31319,-2.69,-2.69
31357,46.59,-8.95
31389,2.12,-10.31
31414,-6.94,-11.83
31434,0.31,-13.9
31444,-2.19,-3.66
31467,-2.3,-3.34
31485,-4.64,-2.17
31519,13.91,-43.21
31520,-7.44,-22.78
31535,12.23,-80.51
31544,-6.95,-16.8
31545,-2.42,-7.2
31559,38.2,-23.07
31561,-2.13,6.53
31562,18.63,-14.47
31568,9.58,-93.95
31576,3.5,-22.05
31578,21.64,6.88
31608,2.01,-7.95
31643,3.42,-8.8
31659,0.89,-0.34
31702,-0.67,-58.68
31716,0.35,-0.59
31728,10.15,-14.83
31737,-16.61,-15.94
31759,-7.92,-9.9
31767,-13.03,11.47
31774,2.91,-4.86
31796,-53.1,-16.84
31816,-18.86,2.95
31852,-6.24,-10.81
31853,-7.11,-1.16
31856,-31.04,-6.45
31954,-12.26,4.51
31960,-5.16,-11.42
31969,-1.35,-6.4
31988,-6.21,-11.73
31997,3.84,-10.87
32014,4.58,-28.52
32019,-0.01,-3.02
32050,3.17,2.89
32051,1.59,-1.53
32056,-2.3,-0.66
32083,1.63,-3.4
32143,-7.41,-6.84
27565,14.93,-16.76
27619,1.02,-1.26
27644,-10.43,-1.29
27648,-7.69,-8.83
27659,8.56,-3.85
27729,28.89,-25.8
27735,2.99,-0.93
27751,-9.16,-19.1
27839,-9.15,4.91
27869,-9.62,4.8
27919,7.18,-5.65
27930,-14.3,-9.23
27932,-9.47,-8.65
27962,-1.41,-16.8
27963,-11.91,-6.54
27989,27.54,11.3
28004,12.23,-15.98
28110,-0.62,-8.17
28123,-0.69,-9.42
28196,5.2,-1.28
28200,-8.69,-8.78
28254,-10.84,-18.59
28261,9.86,-23.03
28274,12.16,3.26
28353,0.94,-14.96
28377,2.46,-3.09
28384,-5.23,-3.42
28397,13.56,-20.59
28432,-6.31,-20.0
28478,16.63,-7.77
28522,-2.81,-3.42
28526,-13.67,1.44
28624,-3.77,-1.78
28667,-9.59,-1.14
28696,-6.53,-34.32
28750,5.04,-16.11
28784,2.05,-14.08
28812,-8.43,-1.12
28832,3.27,-5.61
28848,2.45,-10.39
28882,-4.46,-5.38
28887,86.52,-242.81
28907,3.45,-2.18
28955,0.84,2.26
29002,55.41,-59.37
29027,2.99,-10.73
29054,-9.01,0.48
29063,37.27,-311.26
29132,-58.37,-2.29
29138,0.7,-11.08
29166,-1.63,-2.56
29167,-1.18,-5.39
29200,-4.87,-17.05
29208,58.07,45.5
29235,3.57,-4.19
29243,-0.5,-13.04
29244,7.06,-21.83
29261,-10.86,-12.76
29381,-0.47,-8.5
29386,13.58,-108.53
29396,-12.1,76.32
29406,0.27,-5.21
29429,1.81,-2.86
29432,197.44,-253.65
29440,0.18,-7.1
29496,-3.87,-1.9
29502,-25.45,-29.36
29509,8.97,-13.4
29512,10.81,-15.24
29529,-2.9,5.11
29563,-1.61,-2.57
29683,23.09,7.62
29685,-0.85,-17.97
29719,3.25,-1.8
29728,-0.4,-17.42
29758,-4.27,-7.79
29787,-2.96,-9.49
29837,1.17,1.87
29839,-3.28,-4.38
29868,9.13,11.84
29896,6.23,-3.73
29930,-1.65,-12.59
29982,3.97,-40.9
29991,17.64,-65.9
30120,4.96,-19.16
30124,-2.24,-21.2
30162,2.89,-2.52
30164,25.25,-16.58
30191,-5.54,-18.74
30219,-0.06,-1.23
30255,-9.51,-8.48
30280,3.0,-0.96
30297,-4.98,-5.33
30301,3.02,-9.55
30362,161.12,76.05
30365,274.39,78.42
30386,5.26,-6.71
30392,0.93,-9.35
30421,76.72,-212.06
30443,-3.68,-0.29
30445,-9.96,-8.5
30448,-10.29,-10.5
30473,4.03,-0.57
30485,-1.66,-4.12
30489,-4.31,-4.49
30506,-5.06,-14.5
30541,1.4,-2.01
30563,-3.26,-3.82
30598,-3.6,-3.1
30600,1.77,-15.45
30631,0.15,-1.23
30652,0.96,-0.86
30686,-0.53,-7.64
30701,-4.36,4.22
30719,4.09,12.44
30725,0.77,-0.89
30746,-1.4,-1.9
30766,-1.96,-3.12
30781,-2.49,0.83
30792,-8.99,-14.05
30864,3.26,-11.61
30919,-7.29,-19.07
30939,-16.3,-14.66
30947,1.49,-16.01
30961,-3.5,-4.75
30970,0.59,-2.22
30977,-0.91,-2.84
31019,0.87,-0.96
31069,-154.48,-62.45
31089,20.9,-4.03
31109,-17.74,6.59
31110,-15.55,-0.12
31118,-51.15,-36.36
31147,-4.3,-1.9
31155,-23.56,-18.0
31185,-0.31,-0.92
31216,-0.2,-3.48
31246,111.96,-97.17
31260,-1.29,-0.61
31281,-3.69,-7.77
31297,2.55,8.07
31324,-15.79,-8.59
31328,3.34,-3.77
31347,-0.2,-21.66
31365,-0.05,6.4
31383,-7.83,-5.41
31385,-14.95,-4.85
31408,1.52,7.02
31466,1.97,3.93
31567,-2.2,0.16
31577,1.82,-10.46
31622,-19.64,6.92
31646,-2.73,0.31
31694,-12.23,-8.27
31704,4.19,-0.02
31724,-0.87,-1.32
31744,-4.31,-5.07
31787,-3.95,0.09
31792,-0.88,-4.37
31793,-3.49,-4.23
31812,-14.3,-5.05
31838,1.34,-12.03
31854,0.78,-0.55
31881,-5.07,0.4
31905,1.18,0.12
31945,-3.2,-0.06
32025,1.44,-6.21
32034,-2.53,-0.94
32067,0.84,2.55
32094,4.64,-7.3
32196,-7.91,-7.77
32212,-18.28,-0.93
32287,6.27,-48.4
32445,15.72,33.68
32535,-2.17,-2.87
32569,-1.85,0.02
32627,-0.74,-2.04
32631,-8.46,-2.47
32781,-1.92,-1.18
32793,-41.94,-0.94
32802,0.81,-2.47
32831,-5.43,-1.25
32872,-38.42,-36.68
32933,-235.86,-117.94
32960,7.06,2.45
33031,-2.28,-1.9
33267,-1.42,-2.16
33275,3.32,-0.81
33312,-2.91,-1.49
28789,-12.9,-8.86
28813,85.54,-187.49
28834,-2.54,-5.27
28850,0.32,-6.12
28893,-1.09,-3.06
28894,2.45,-11.27
28903,-8.4,-10.93
28936,62.26,-7.87
28937,3.28,-22.62
28938,-2.53,-5.25
28954,-120.46,-103.21
28968,3.13,-5.49
29000,1.1,-3.67
29022,1.88,1.23
29038,6.78,-20.23
29040,0.0,-5.87
29106,-4.6,-2.6
29111,15.1,-288.37
29121,-5.59,-2.46
29126,-3.82,-3.06
29127,-1.9,-1.33
29146,-2.54,-10.9
29147,-1.78,-10.99
29168,-78.4,-84.31
29169,-5.4,-4.76
29184,-2.43,-13.96
29239,-10.86,0.0
29254,-10.79,-9.7
29310,-2.17,-1.85
29316,62.96,-932.06
29321,-2.34,-3.55
29344,2.0,-16.33
29364,-1.09,-2.64
29371,-4.17,-17.82
29426,0.29,-20.12
