name,raj2000,dej2000,dist,pmra,pmde,rv,rcluster,n_star
Loden 2115,226.9275,-54.522,1434.0,-2.16111E-6,-1.63889E-7,,0.19,42044
DBSB 140,227.5125,-58.287,1535.0,-1.72778E-6,-4.25E-7,-9.74,0.075,24944
DBSB 139,227.505,-58.426,1950.0,-9.91667E-7,1.75E-7,-65.81,0.062,23414
Loden 2045,227.64,-58.77,2056.0,-1.45556E-6,4.33333E-7,,0.16,37624
FSR 1720,227.8725,-37.365,3066.0,-1.56944E-6,7.77778E-8,,0.185,8065
FSR 1694,228.8025,-62.775,9537.0,-1.52778E-7,-1.56389E-6,,0.13,22001
Pismis 20,228.846,-59.067,1501.0,-7.5E-7,-1.05556E-7,-69.55,0.085,30739
Palomar 5,229.0215,-0.112,23195.0,-8.30556E-7,-1.66667E-7,-58.7,0.14,1541
Pismis 21,229.185,-59.655,1174.0,-1.53611E-6,-5.38889E-7,-41.2,0.11,34816
Lynga 3,229.2075,-58.34,4164.0,-6.63889E-7,2.77778E-9,,0.105,31196
NGC 5897,229.3515,-21.01,12502.0,-9.66667E-7,-9.63889E-7,101.5,0.285,5401
NGC 5904,229.638,2.081,7501.0,1.41944E-6,-2.85833E-6,53.2,0.44,5842
DBSB 93,229.7175,-56.66,2049.0,-2.075E-6,-1.20556E-6,,0.1,29060
ASCC 79,229.665,-60.63,871.0,-9.86111E-7,-1.16667E-6,4.53,0.51,125350
FSR 1698,230.241,-59.62,1562.0,-1.44167E-6,-6.38889E-7,,0.125,37318
ASCC 80,231.1875,-60.128,1281.0,-9.25E-7,-1.39722E-6,-25.0,0.315,73207
FSR 1728,231.255,-35.635,1031.0,-1.93056E-6,-6.13889E-7,,0.145,6358
FSR 1693,231.4575,-64.82,3743.0,-2.3E-6,-3.63889E-7,,0.14,20330
NGC 5925,231.8925,-54.517,1555.0,1.33333E-7,-1.03333E-6,,0.135,39055
ESO 329-02,231.8835,-41.05,1546.0,-1.81111E-6,-4.86111E-7,,0.095,8739
NGC 5927,232.0035,-50.673,7699.0,-2.275E-6,8.41667E-7,-107.5,0.2,34816
FSR 1701,232.11,-56.997,1505.0,-7.97222E-7,-1.975E-6,,0.1,30171
DBSB 141,232.1475,-56.375,5240.0,-7.55556E-7,-2.08333E-7,,0.06,22974
Alessi 8,232.365,-51.255,715.0,-2.13611E-6,-1.94444E-6,,0.26,47615
ESO 099-06,232.4505,-64.85,1274.0,-5.66667E-7,-1.00556E-6,,0.105,17100
Lynga 4,233.3325,-55.24,1369.0,-1.94444E-6,-1.025E-6,,0.195,46524
Loden 2159,233.415,-58.135,6111.0,2.08333E-7,-3.72222E-7,,0.14,42025
Harvard 9,233.46,-53.68,1478.0,-1.16944E-6,-8.25E-7,,0.12,34130
Loden 2158,233.7675,-58.275,6206.0,-1.11667E-6,9.16667E-8,,0.14,41656
NGC 5946,233.8695,-50.66,10596.0,-4.30833E-6,3.88889E-8,128.4,0.12,25481
FSR 1700,234.705,-59.253,2357.0,-9.05556E-7,-1.19444E-7,,0.115,33496
vdBergh-Hagen 176,234.7725,-50.051,18887.0,5.27778E-8,-1.75E-7,,0.1,23001
Loden 2313,235.2375,-52.46,1076.0,-1.05556E-6,-9.44444E-7,,0.185,43505
Lynga 5,235.4745,-56.65,1753.0,-1.58333E-6,-9.94444E-7,,0.16,45831
FSR 1703,235.4925,-54.98,1330.0,-1.175E-6,3.33333E-7,,0.115,30007
DBSB 94,235.575,-53.96,2422.0,-1.02778E-6,-5.27778E-8,-42.4,0.075,18823
Loden 2326,235.9125,-52.47,1390.0,-1.94444E-6,-9.25E-7,,0.11,33206
NGC 5986,236.5125,-37.786,10517.0,-2.92222E-6,-4.11111E-7,88.9,0.165,11734
Johansson 1,236.562,-52.378,869.0,-1.82778E-6,-9.16667E-7,-13.0,0.3,69860
ASCC 81,236.6925,-50.995,850.0,-1.0E-6,-1.26389E-6,,0.16,40212
ASCC 82,236.76,-64.412,800.0,-6.5E-7,-1.43333E-6,,0.21,23614
FSR 1715,237.165,-50.215,1423.0,-1.26389E-6,-4.13889E-7,,0.075,26481
FSR 1714,237.36,-50.603,1608.0,-1.14167E-6,-7.75E-7,,0.17,41703
NGC 5998,237.36,-28.583,4853.0,-1.34167E-6,-8.66667E-7,,0.14,5656
Collinder 292,237.51,-57.638,1106.0,-3.86111E-7,-4.27778E-7,,0.17,45715
ASCC 83,237.5175,-52.79,619.0,-1.32222E-6,-1.29722E-6,,0.17,38359
NGC 5999,238.0425,-56.467,1629.0,2.22222E-7,6.94444E-8,,0.1,36312
FSR 1719,238.44,-49.51,1113.0,-2.54167E-6,-2.83333E-7,,0.11,31290
DBSB 149,238.5375,-53.18,4204.0,-1.88611E-6,2.44444E-7,-93.55,0.045,16317
FSR 1712,238.68,-52.48,1137.0,-1.26944E-6,-7.41667E-7,,0.17,33737
ASCC 84,238.7325,-60.745,884.0,-5.33333E-7,-1.53889E-6,-5.0,0.2,32681
FSR 1723,238.7775,-46.01,1513.0,-1.50833E-6,-1.04722E-6,,0.155,25007
NGC 6005,238.995,-57.44,1802.0,3.36667E-6,3.68333E-6,,0.13,36843
Ruprecht 113,239.385,-59.495,810.0,-8.47222E-7,-5.55556E-7,,0.45,85830
FSR 1709,239.37,-54.375,1893.0,-1.77778E-7,-2.77778E-7,-37.5,0.15,35208
ESO 389-05,239.4525,-36.195,4785.0,-1.06944E-6,-1.5E-6,,0.112,9429
Trumpler 23,240.2175,-53.533,2194.0,-1.575E-6,-1.37778E-6,,0.165,32200
Moffat 1,240.375,-54.117,2120.0,1.44444E-7,-2.11111E-7,-42.0,0.1,31354
NGC 6025,240.8175,-60.4,763.0,-1.17222E-6,-9.0E-7,-3.4,0.345,51639
Lynga 6,241.2225,-51.925,1771.0,-1.13333E-6,-3.25E-7,-59.4,0.125,25410
Dolidze 50,241.4025,-20.485,1546.0,-6.05556E-7,-8.33333E-7,,0.125,4199
Ruprecht 114,241.584,-56.867,2088.0,2.75E-7,6.38889E-8,,0.125,34262
DBSB 159,241.5975,-50.725,3358.0,-2.03056E-6,-4.47222E-7,-81.02,0.065,21868
NGC 6031,241.9125,-54.018,1278.0,-1.18056E-6,-1.13889E-6,-2.48,0.14,43680
DBSB 153,241.908,-52.53,6497.0,6.69444E-7,-1.28333E-6,-82.25,0.09,24475
FSR 1736,241.98,-39.35,7468.0,-8.72222E-7,-7.30556E-7,,0.105,11845
DBSB 154,242.37,-52.25,2087.0,-7.86111E-7,-4.91667E-7,,0.06,20001
DBSB 155,242.55,-52.135,2186.0,-2.16944E-6,3.33333E-7,,0.055,19014
DBSB 101,242.64,-49.013,1076.0,-8.33333E-7,-8.33333E-8,-39.0,0.115,32812
FSR 1675,242.6205,-77.66,5666.0,-1.11667E-6,-1.74444E-6,,0.135,4914
FSR 1716,242.67,-53.75,2396.0,-6.36111E-7,-1.01389E-6,,0.16,46380
Lynga 7,242.763,-55.314,8785.0,-2.89722E-6,-2.52778E-7,8.0,0.095,31695
DBSB 158,242.7975,-51.525,2434.0,-2.73056E-6,6.66667E-7,,0.115,24522
DBSB 144,243.0405,-51.475,7362.0,-1.66111E-6,-2.61111E-7,,0.06,18517
DBSB 156,243.063,-52.046,2031.0,2.44444E-7,-1.66667E-8,-68.96,0.075,22590
DBSB 157,243.084,-51.771,3917.0,-1.30833E-6,-9.16667E-7,-67.33,0.12,26423
Ruprecht 115,243.24,-52.427,1948.0,-1.03611E-6,-1.73889E-6,,0.14,38388
DBSB 99,243.255,-50.39,2867.0,-2.01667E-6,-9.63889E-7,,0.12,24664
NGC 6067,243.3,-54.22,1793.0,-5.55556E-7,-7.27778E-7,-37.28,0.235,61746
Pismis 22,243.555,-51.865,2023.0,-2.98056E-6,-1.00833E-6,,0.13,31315
Ruprecht 176,243.66,-51.333,2686.0,-1.19444E-6,-8.36111E-7,,0.085,21074
DBSB 102,243.7545,-49.85,4362.0,-2.39444E-6,-5.5E-7,-47.6,0.06,15516
NGC 6093,244.26,-22.976,10011.0,-1.14167E-6,-1.12222E-6,8.1,0.17,7360
DBSB 161,244.2705,-50.792,6353.0,-1.825E-6,-8.61111E-7,-49.57,0.07,19338
FSR 1749,244.3575,-31.2,8015.0,-6.11111E-7,3.05556E-8,,0.13,8124
DBSB 175,253.1475,-43.396,3798.0,-7.47222E-7,-5.63889E-7,-45.87,0.06,18954
FSR 1737,244.5945,-40.22,2136.0,1.00556E-6,2.72222E-7,,0.09,14866
DBSB 163,244.68,-50.316,1258.0,-1.76389E-6,-1.1E-6,,0.08,19567
Harvard 10,244.7325,-54.92,1441.0,-6.72222E-7,-3.05556E-6,-18.17,0.38,93213
NGC 6087,244.71,-57.94,889.0,-3.91667E-7,-9.72222E-7,-13.69,0.32,57923
FSR 1734,244.7715,-42.129,3481.0,-8.88889E-7,-1.26389E-6,,0.11,21338
DBSB 164,244.8525,-50.15,2053.0,-1.525E-6,-2.09167E-6,-49.98,0.06,17853
Lynga 8,245.016,-50.217,1338.0,-2.41667E-7,-2.56667E-6,,0.075,19738
DBSB 100,245.109,-50.907,2240.0,-1.35278E-6,-7.61111E-7,,0.06,20545
DBSB 162,245.115,-50.695,5523.0,3.33333E-8,-1.70278E-6,,0.045,18528
Lynga 9,245.1705,-48.517,1704.0,-2.76111E-6,9.27778E-7,,0.1,29567
DBSB 166,245.3775,-50.01,5366.0,-8.5E-7,-8.61111E-7,,0.05,17365
Ruprecht 116,245.85,-52.0,895.0,-8.97222E-7,-1.09722E-6,,0.13,40464
DBSB 167,245.8575,-49.545,4076.0,-1.55833E-6,8.19444E-7,,0.055,16341
Ruprecht 117,245.8575,-51.88,937.0,-8.11111E-7,-2.175E-6,,0.08,31485
NGC 6121,245.8965,-26.526,2199.0,-4.89722E-6,-5.99167E-6,70.7,0.885,62601
Grasdalen 1,245.9175,-24.455,1762.0,-4.63889E-7,-1.33056E-6,,0.195,6017
FSR 1751,245.9625,-32.01,3393.0,-1.31111E-6,-5.66667E-7,,0.115,10818
Pismis 23,245.991,-48.895,2820.0,-2.06944E-6,3.30556E-7,,0.075,21766
ESO 226-06,246.0675,-51.155,1220.0,-1.02778E-7,-1.425E-6,,0.08,29402
ESO 137-23,246.1275,-61.733,1561.0,-5.27778E-8,-1.30833E-6,,0.13,15354
Ruprecht 118,246.18,-51.94,974.0,-6.91667E-7,-1.13611E-6,,0.14,42896
NGC 6124,246.315,-40.65,559.0,-1.38889E-7,-7.36111E-7,-21.07,0.455,68310
NGC 6101,246.45,-72.202,15405.0,-8.27778E-7,-1.27778E-7,361.4,0.125,6946
NGC 6144,246.807,-26.024,8903.0,-1.22778E-6,-1.53889E-6,193.8,0.155,8702
NGC 6139,246.918,-38.849,10110.0,-2.05278E-6,-1.59167E-6,6.7,0.13,21277
NGC 6134,246.9525,-49.155,892.0,-4.58333E-7,-1.42222E-6,-26.0,0.22,36291
Ruprecht 119,247.05,-51.51,1105.0,-5.86111E-7,-1.55556E-7,-11.21,0.13,41567
Terzan 3,247.167,-35.353,8205.0,-1.90556E-6,-5.13889E-7,-136.3,0.16,19172
Hogg 19,247.26,-49.097,898.0,-9.77778E-7,-1.11389E-6,,0.12,23238
DBSB 170,247.245,-49.603,5163.0,-1.28611E-6,-6.11111E-8,,0.075,24630
FSR 1761,247.287,-27.961,7468.0,-1.46389E-6,-1.78889E-6,,0.18,12033
Patchick 94,247.3995,-47.3,3178.0,-2.26389E-6,-7.13889E-7,,0.065,25735
FSR 1727,247.455,-49.752,1201.0,-1.20278E-6,-3.25E-7,,0.14,37822
FSR 1725,247.605,-50.125,1623.0,1.05556E-7,-1.21667E-6,,0.115,35753
FSR 1772,247.7625,-24.275,4350.0,-3.0E-7,-2.88889E-7,,0.4,14033
NGC 6171,248.133,-13.054,6397.0,-1.19444E-7,-3.2E-6,-34.1,0.23,7237
NGC 6152,248.175,-52.64,1031.0,-5.55556E-7,-1.20833E-6,,0.19,50663
NGC 6169,248.5275,-44.016,1007.0,1.91667E-7,-6.86111E-7,6.3,0.11,35463
NGC 6167,248.67,-49.785,1216.0,-5.80556E-7,-1.09722E-6,-34.4,0.21,59407
Ruprecht 120,248.79,-48.3,1476.0,-6.75E-7,-1.08333E-7,,0.115,29644
Collinder 307,248.8335,-50.99,2065.0,-9.47222E-7,-1.11111E-8,,0.115,38763
NGC 6178,248.9475,-45.625,1011.0,1.05556E-7,-1.0E-6,3.54,0.19,55614
Dolidze 27,249.105,-8.935,2107.0,-4.97222E-7,-6.27778E-7,,0.225,5893
FSR 1748,249.1455,-35.015,4298.0,-1.70556E-6,-3.41667E-7,,0.1,17158
FSR 1718,249.5175,-57.095,2466.0,-1.91944E-6,-1.47222E-7,,0.07,16359
Lynga 11,249.5325,-46.295,4101.0,-6.91667E-7,-8.05556E-8,,0.085,28763
DBSB 171,249.5325,-47.078,6764.0,-2.44167E-6,-5.83333E-8,-53.89,0.075,19958
DBSB 169,249.7125,-47.293,6667.0,-1.725E-6,-4.44444E-8,,0.07,19086
1636-283,249.8565,-28.399,8308.0,-1.36111E-6,-1.34167E-6,,0.075,9783
DBSB 103,250.0125,-48.777,1449.0,-1.96944E-6,-1.21389E-6,-35.0,0.065,27310
DBSB 173,250.062,-45.66,4526.0,-2.41111E-6,5.11111E-7,,0.06,21337
NGC 6192,250.0875,-43.36,1619.0,3.19444E-7,-1.66667E-7,-7.72,0.235,61855
ESO 277-04,250.0995,-43.74,1790.0,-1.68333E-6,-1.66667E-7,,0.075,31252
FSR 0010,250.215,-16.03,4844.0,-1.37222E-6,-1.675E-6,,0.115,4854
NGC 6193,250.3425,-48.755,1158.0,-2.36111E-7,-1.38889E-6,-39.97,0.23,57620
NGC 6205,250.422,36.46,7107.0,-4.97222E-7,-1.96389E-6,-244.2,0.47,5616
Ruprecht 121,250.4475,-46.15,1239.0,-1.52222E-6,-9.86111E-7,-16.4,0.24,48096
NGC 6200,251.04,-47.465,2214.0,2.61111E-7,-1.05556E-6,,0.24,60132
Hogg 20,251.1375,-47.655,1777.0,-8.88889E-7,-1.48056E-6,,0.14,41687
FSR 1713,251.2155,-58.86,4935.0,3.11111E-7,5.44444E-7,,0.09,13938
FSR 1692,251.3085,-72.831,1781.0,-3.05556E-7,-2.15556E-6,,0.115,6456
Dol-Dzim 6,251.3775,38.36,946.0,-6.08333E-7,-1.91111E-6,-46.1,0.28,2475
Hogg 21,251.4,-47.747,1750.0,-9.02778E-7,-8.38889E-7,,0.12,38753
Lynga 12,251.5125,-50.74,1872.0,-1.34722E-6,-6.22222E-7,,0.15,38522
NGC 6204,251.535,-47.02,1085.0,-7.77778E-7,-3.91667E-7,-34.91,0.145,40039
vdBergh-Hagen 197,251.625,-45.85,2069.0,-1.53611E-6,-5.22222E-7,,0.085,19933
Hogg 22,251.655,-47.09,2799.0,-6.66667E-7,-6.11111E-7,-65.2,0.075,29795
NGC 6229,251.745,47.528,30502.0,1.09722E-6,-7.22222E-7,-154.2,0.165,1421
Westerlund 1,251.766,-45.833,7686.0,-1.25E-6,-2.78056E-6,,0.085,19921
ESO 518-03,251.775,-25.805,1266.0,-1.24444E-6,-7.86111E-7,,0.23,18316
NGC 6218,251.8095,-1.949,4797.0,-8.05556E-8,-2.94722E-6,-41.4,0.3,6983
ASCC 85,251.955,-45.49,806.0,-3.63889E-7,-1.09167E-6,7.09,0.235,41491
DBSB 174,252.045,-45.35,1710.0,-1.19167E-6,-1.04722E-6,-57.88,0.05,17165
ESO 137-43,252.1035,-61.75,1659.0,1.16667E-7,-8.08333E-7,,0.09,11375
Lynga 13,252.2325,-43.428,3412.0,-1.88056E-6,-4.41667E-7,,0.075,28618
NGC 6216,252.3375,-44.72,3355.0,-9.08333E-7,-7.13889E-7,,0.14,27338
NGC 6208,252.345,-53.715,926.0,-8.75E-7,-6.11111E-7,-32.21,0.21,35969
vdBergh-Hagen 200,252.483,-44.205,1633.0,-1.50833E-6,-3.66667E-7,,0.115,26567
NGC 6222,252.615,-44.73,3308.0,-4.22222E-7,-4.38889E-7,,0.1,21788
FSR 1746,252.675,-39.08,4103.0,7.83333E-7,-5.27778E-8,,0.14,38696
FSR 1744,252.885,-42.393,1844.0,-8.47222E-7,-8.75E-7,,0.12,34000
FSR 1756,253.02,-34.946,2532.0,2.19444E-7,-1.16389E-6,,0.07,20503
FSR 1735,253.05,-47.055,8831.0,-7.66667E-7,1.16389E-6,,0.06,29620
NGC 6235,253.356,-22.177,11495.0,1.55556E-7,-2.40833E-6,87.3,0.15,11077
NGC 6231,253.56,-41.83,1393.0,-1.05556E-7,-3.75E-7,-28.49,0.4,94610
DBSB 106,253.59,-45.298,3490.0,-1.33056E-6,-8.80556E-7,-31.07,0.062,19766
ESO 332-08,253.695,-40.715,965.0,-4.44444E-7,-3.88889E-7,,0.18,52339
Lynga 14,253.7475,-45.24,1327.0,-5.0E-7,-4.11111E-7,,0.095,25466
FSR 1732,253.7775,-49.325,3584.0,2.55556E-7,-7.94444E-7,,0.14,35708
vdBergh-Hagen 202,253.7955,-40.94,1130.0,-4.88889E-7,-2.58333E-7,,0.11,37461
NGC 6242,253.89,-39.46,1184.0,-1.94444E-8,7.22222E-8,-7.08,0.215,54538
FSR 0014,253.935,-15.995,834.0,-1.38889E-7,-2.21389E-6,,0.14,6981
ESO 332-11,254.025,-40.78,1841.0,-3.66667E-7,-7.11111E-7,,0.1,34915
vdBergh-Hagen 205,254.0355,-40.68,1536.0,-3.02778E-7,-6.08333E-7,-7.0,0.09,32732
FSR 1729,254.1045,-53.072,1629.0,-1.55E-6,-1.46944E-6,,0.115,22852
ESO 332-13,254.166,-40.575,2910.0,-7.0E-7,-6.11111E-7,-5.0,0.095,30304
NGC 6254,254.2875,-4.1,4405.0,-1.91111E-6,-2.3E-6,75.2,0.265,8232
NGC 6249,254.4,-44.8,1113.0,-2.22222E-7,-1.33333E-6,-37.63,0.19,48005
NGC 6250,254.49,-45.95,940.0,2.05556E-7,-1.15E-6,-8.04,0.255,64252
FSR 1763,254.7675,-33.16,6605.0,6.97222E-7,3.5E-7,,0.11,29683
NGC 6253,254.7705,-52.7,1511.0,-1.70833E-6,-2.36389E-6,-29.4,0.18,30298
DBSB 115,254.8125,-40.12,2628.0,-1.55556E-6,-8.91667E-7,-18.72,0.075,22779
DBSB 176,254.8575,-42.575,7693.0,-1.11944E-6,-1.18611E-6,,0.085,18988
NGC 6256,254.886,-37.121,10296.0,-1.06944E-6,-1.75E-7,-101.4,0.12,36039
Palomar 15,254.9625,-0.533,44999.0,1.58333E-7,-2.16667E-7,68.9,0.07,2804
DBSB 113,255.12,-40.562,2382.0,-2.77222E-6,-1.53611E-6,-21.82,0.06,18148
NGC 6259,255.225,-44.69,1855.0,-5.19444E-7,-1.46389E-6,-33.7,0.17,50882
NGC 6266,255.303,-30.114,6805.0,-4.63889E-7,-7.30556E-7,-70.1,0.21,41676
ASCC 86,255.5625,-58.97,738.0,-9.02778E-7,-2.13333E-6,-6.0,0.5,46163
FSR 1750,255.525,-38.865,1555.0,-8.0E-7,-4.16667E-7,,0.125,40543
FSR 1778,255.5325,-26.782,4627.0,-1.91111E-6,-1.03333E-6,,0.105,19511
NGC 6268,255.5325,-39.715,1105.0,2.5E-7,-1.75E-7,-15.11,0.185,39129
DBSB 178,255.555,-41.785,7506.0,-3.58333E-7,-2.66667E-7,-71.9,0.17,30640
vdBergh-Hagen 211,255.546,-41.11,1820.0,-4.11111E-7,-6.36111E-7,,0.105,25232
NGC 6273,255.657,-26.268,8794.0,-1.08056E-6,-4.11111E-7,135.0,0.21,30627
ASCC 87,255.75,-28.45,838.0,1.66667E-8,-8.88889E-7,,0.3,52239
FSR 1739,255.8175,-47.152,1054.0,-3.66667E-7,-9.25E-7,,0.1,30130
FSR 0041,255.8775,-8.838,4004.0,-6.97222E-7,-4.30556E-7,,0.16,6721
Harvard 13,255.963,-48.083,3612.0,-2.50833E-6,-7.66667E-7,,0.11,29895
DBSB 104,255.9975,-51.09,813.0,-6.38889E-7,-1.25E-6,,0.11,22774
DBSB 177,256.0725,-42.334,2601.0,-4.86111E-7,-2.77778E-8,-28.97,0.075,21025
Teutsch 84,256.08,-42.07,3411.0,-1.86111E-7,-1.64722E-6,,0.16,30116
ESO 587-04,256.0875,-19.45,5271.0,1.05E-6,-1.53333E-6,,0.115,11754
NGC 6284,256.11,-24.765,15308.0,8.88889E-8,-9.08333E-7,27.5,0.21,27051
ESO 043-13,256.185,-74.35,1490.0,-4.86111E-7,-1.15556E-6,,0.14,5986
NGC 6281,256.17,-37.98,512.0,-8.22222E-7,-1.04167E-6,-15.43,0.32,85335
FSR 1769,256.23,-31.045,5409.0,-9.61111E-7,-1.18889E-6,,0.105,30769
ESO 332-20,256.2285,-38.317,1695.0,0.0,-1.38889E-7,,0.11,35421
NGC 6287,256.2885,-22.708,9400.0,-1.13889E-6,-1.05833E-6,-288.7,0.17,19137
vdBergh-Hagen 214,256.4175,-36.667,1579.0,-8.30556E-7,-1.80556E-6,,0.11,37689
ASCC 88,256.71,-35.58,1297.0,8.05556E-7,-7.22222E-7,1.75,0.54,159416
ESO 332-22,256.8525,-40.817,1422.0,-1.03333E-6,-7.47222E-7,,0.18,39092
DBSB 116,257.4,-41.595,1669.0,-1.24167E-6,1.175E-6,-26.92,0.075,25735
NGC 6293,257.5425,-26.582,9474.0,-2.23611E-6,-1.18889E-6,-146.2,0.155,32378
FSR 1786,257.64,-25.075,7130.0,-1.63333E-6,-2.01389E-6,,0.115,22723
DBSB 108,257.8275,-45.9,1620.0,-2.66111E-6,-2.5E-7,,0.06,22326
DBSB 179,257.85,-39.179,7908.0,-9.44444E-7,-1.05E-6,,0.115,32315
Sco OB4,258.15,-33.355,1082.0,1.38889E-7,-8.05556E-7,-9.37,0.785,288949
Teutsch 85,258.3,-39.66,1569.0,2.13889E-7,9.25E-7,,0.085,32239
FSR 0042,258.525,-10.48,3320.0,-9.30556E-7,-2.78056E-6,,0.12,7251
NGC 6304,258.6345,-29.462,5904.0,-1.875E-6,-3.86111E-7,-107.3,0.13,43517
FSR 1754,258.7425,-39.085,1400.0,-1.2E-6,-5.58333E-7,,0.13,34483
NGC 6318,259.0455,-39.417,1841.0,7.0E-7,1.16667E-7,,0.11,32184
vdBergh-Hagen 217,259.08,-40.81,1723.0,-3.61111E-8,-1.01667E-6,,0.1,33726
NGC 6316,259.155,-28.14,10403.0,-1.08333E-7,-1.63889E-6,71.4,0.12,39822
NGC 6341,259.281,43.136,8292.0,-1.83611E-6,-5.88889E-7,-120.0,0.405,5111
DBSB 123,259.32,-36.335,2024.0,-9.44444E-8,-1.42222E-6,,0.09,21415
Bochum 13,259.3305,-35.55,1340.0,-1.66667E-7,-6.08333E-7,-2.5,0.155,43445
NGC 6325,259.497,-23.766,7806.0,-2.46944E-6,-1.59722E-6,29.8,0.1,22835
NGC 6322,259.6125,-42.93,1089.0,3.22222E-7,-5.11111E-7,-57.0,0.145,42830
vdBergh-Hagen 221,259.665,-32.33,807.0,6.52778E-7,-1.11111E-6,6.33,0.2,70061
vdBergh-Hagen 222,259.6875,-38.295,7813.0,-3.63889E-7,-8.11111E-7,,0.165,37302
Havlen-Moffat 1,259.725,-38.817,4854.0,2.22222E-8,0.0,,0.14,30035
NGC 6333,259.797,-18.516,7892.0,7.22222E-7,-1.525E-6,229.1,0.195,22548
vdBergh-Hagen 223,260.1705,-35.883,895.0,-5.77778E-7,-4.27778E-7,,0.07,16916
NGC 6334,260.2125,-36.115,1132.0,-2.08333E-7,-9.22222E-7,-1.6,0.245,37481
NGC 6342,260.292,-19.587,8502.0,2.27778E-7,-2.16667E-7,115.7,0.205,27662
DBSB 120,260.8035,-37.758,5483.0,7.66667E-7,-1.30556E-7,,0.09,21379
ASCC 89,260.835,-62.65,567.0,3.75E-7,-2.30556E-6,12.3,0.75,53905
Ruprecht 123,260.88,-37.925,929.0,1.80556E-7,-5.55556E-7,,0.155,32518
NGC 6356,260.895,-17.813,13886.0,-1.19444E-7,-1.81111E-6,27.0,0.17,21666
NGC 6355,260.994,-26.353,9201.0,-2.52222E-6,-1.03333E-6,-176.9,0.09,36149
Trumpler 25,261.0975,-39.017,1818.0,-5.52778E-7,-5.91667E-7,,0.16,46778
NGC 6357,261.1695,-34.213,1773.0,-5.52778E-7,-6.69444E-7,-8.0,0.11,29114
Pismis 24,261.39,-34.4,1481.0,6.36111E-7,-2.52778E-7,,0.09,19402
IC 4651,261.225,-49.935,888.0,-2.36111E-7,-6.11111E-7,-31.0,0.24,32197
NGC 6360,261.375,-29.975,4499.0,-8.30556E-7,-8.41667E-7,,0.145,57650
NGC 6352,261.372,-48.422,5610.0,-1.4E-6,-6.5E-7,-137.0,0.22,33048
BDSB 164,261.3825,-36.366,3135.0,-6.63889E-7,1.11111E-7,-29.81,0.075,17164
Dol-Dzim 8,261.495,24.183,2938.0,-2.61111E-7,-1.61389E-6,,0.165,3188
ESO 392-13,261.717,-34.683,816.0,8.05556E-8,-3.33333E-7,,0.125,21756
IC 1257,261.786,-7.083,25002.0,-1.30833E-6,-1.48889E-6,-140.2,0.11,7251
Terzan 2,261.888,-30.802,7495.0,-1.31389E-6,-1.59167E-6,109.0,0.095,42667
NGC 6366,261.9345,-5.08,3503.0,-1.10833E-6,-2.06389E-6,-122.2,0.45,21686
Ruprecht 124,262.005,-40.73,2186.0,-4.91667E-7,-5.22222E-7,,0.12,36010
Trumpler 26,262.1325,-29.485,1490.0,-2.77778E-7,-3.05556E-7,-9.61,0.155,58796
Antalova 1,262.2375,-31.58,930.0,-1.66667E-7,-7.58333E-7,-2.79,0.235,73541
BDSB 166,262.245,-36.562,6755.0,-7.72222E-7,-1.5E-7,,0.05,14251
BDSB 165,262.32,-36.653,5147.0,1.55556E-7,4.13889E-7,-19.35,0.055,16033
Ruprecht 125,262.4175,-40.45,1188.0,-7.69444E-7,-5.38889E-7,,0.16,43857
FSR 0033,262.44,-15.635,7893.0,-2.63889E-7,-2.70556E-6,,0.09,14285
Antalova 2,262.41,-32.48,1259.0,-1.63056E-6,-1.61111E-7,,0.125,36810
DB2001 41,262.6005,-33.19,1904.0,-1.47778E-6,-8.66667E-7,-29.25,0.075,22231
Antalova 3,262.6575,-32.205,2588.0,7.11111E-7,1.52778E-7,,0.11,35227
Terzan 4,262.662,-31.596,7198.0,7.88889E-7,-4.77778E-7,-50.0,0.175,52805
vdBergh-Hagen 229,262.7715,-29.967,8197.0,2.02778E-7,-2.72222E-7,55.7,0.13,49432
Harvard 16,262.815,-36.805,1467.0,-7.5E-7,-1.11111E-7,,0.18,50255
FSR 1758,262.905,-39.84,7086.0,-1.38333E-6,1.30833E-6,,0.12,38822
Collinder 333,262.905,-34.01,1051.0,1.97222E-7,-6.25E-7,,0.13,34423
NGC 6362,262.9785,-67.048,7600.0,7.11111E-7,5.27778E-8,-13.1,0.23,11865
vdBergh-Hagen 231,262.9875,-31.91,2778.0,1.22222E-6,-3.91667E-7,,0.21,48878
FSR 0027,263.025,-17.883,2735.0,-3.02778E-7,-1.95556E-6,,0.112,23073
FSR 0002,263.133,-27.075,3739.0,-1.38611E-6,-6.69444E-7,,0.09,46173
Antalova 4,263.1825,-32.955,1802.0,-2.83333E-7,3.86111E-7,,0.16,30159
BDSB 102,263.235,-32.57,2837.0,-7.55556E-7,-8.5E-7,,0.1,19818
IRAS 17301-2917,263.3325,-29.165,1215.0,1.83333E-7,2.13889E-7,,0.09,41174
Terzan-Ju 20,263.3745,-29.323,2879.0,8.30556E-7,-6.94444E-8,,0.1,43243
NGC 6380,263.616,-39.067,10897.0,-5.69444E-7,-9.86111E-7,-3.6,0.125,39578
FSR 1766,263.64,-36.65,3540.0,-1.17222E-6,-3.13889E-7,,0.115,46426
NGC 6383,263.685,-32.577,1184.0,5.02778E-7,-5.11111E-7,2.67,0.225,39357
